"qseqid","mrca","ps","mrca_name"
"Lflavo2a004152P1","131567",1,"cellular organisms"
"Lflavo2a004790P1","131567",1,"cellular organisms"
"Lflavo2a005713P1","131567",1,"cellular organisms"
"Lflavo2a006369P1","131567",1,"cellular organisms"
"Lflavo2a006519P1","131567",1,"cellular organisms"
"Lflavo2a007019P1","131567",1,"cellular organisms"
"Lflavo2a009863P1","131567",1,"cellular organisms"
"Lflavo2a010598P1","131567",1,"cellular organisms"
"Lflavo2a011881P1","131567",1,"cellular organisms"
"Lflavo2a012207P1","131567",1,"cellular organisms"
"Lflavo2a012267P2","131567",1,"cellular organisms"
"Lflavo2a012267P4","131567",1,"cellular organisms"
"Lflavo2a012267P5","131567",1,"cellular organisms"
"Lflavo2a012267P6","131567",1,"cellular organisms"
"Lflavo2a012967P1","131567",1,"cellular organisms"
"Lflavo2a012974P1","131567",1,"cellular organisms"
"Lflavo2a012996P1","131567",1,"cellular organisms"
"Lflavo2a013587P1","131567",1,"cellular organisms"
"Lflavo2a013587P2","131567",1,"cellular organisms"
"Lflavo2a014112P1","131567",1,"cellular organisms"
"Lflavo2a000845P1","131567",1,"cellular organisms"
"Lflavo2a001165P1","131567",1,"cellular organisms"
"Lflavo2a001627P1","131567",1,"cellular organisms"
"Lflavo2a001787P1","131567",1,"cellular organisms"
"Lflavo2a003046P1","131567",1,"cellular organisms"
"Lflavo2a003429P1","131567",1,"cellular organisms"
"Lflavo2a009400P1","131567",1,"cellular organisms"
"Lflavo2a000239P1","131567",1,"cellular organisms"
"Lflavo2a000844P1","131567",1,"cellular organisms"
"Lflavo2a001033P1","131567",1,"cellular organisms"
"Lflavo2a001033P2","131567",1,"cellular organisms"
"Lflavo2a001033P3","131567",1,"cellular organisms"
"Lflavo2a001033P4","131567",1,"cellular organisms"
"Lflavo2a001054P1","131567",1,"cellular organisms"
"Lflavo2a002799P1","131567",1,"cellular organisms"
"Lflavo2a004021P1","131567",1,"cellular organisms"
"Lflavo2a004021P2","131567",1,"cellular organisms"
"Lflavo2a004021P3","131567",1,"cellular organisms"
"Lflavo2a004021P4","131567",1,"cellular organisms"
"Lflavo2a004021P5","131567",1,"cellular organisms"
"Lflavo2a004028P1","131567",1,"cellular organisms"
"Lflavo2a004493P1","131567",1,"cellular organisms"
"Lflavo2a004493P3","131567",1,"cellular organisms"
"Lflavo2a004493P4","131567",1,"cellular organisms"
"Lflavo2a004565P1","131567",1,"cellular organisms"
"Lflavo2a004589P1","131567",1,"cellular organisms"
"Lflavo2a004589P2","131567",1,"cellular organisms"
"Lflavo2a004589P3","131567",1,"cellular organisms"
"Lflavo2a004646P1","131567",1,"cellular organisms"
"Lflavo2a004646P2","131567",1,"cellular organisms"
"Lflavo2a005575P1","131567",1,"cellular organisms"
"Lflavo2a005744P1","131567",1,"cellular organisms"
"Lflavo2a005744P2","131567",1,"cellular organisms"
"Lflavo2a005842P1","131567",1,"cellular organisms"
"Lflavo2a006482P1","131567",1,"cellular organisms"
"Lflavo2a007143P1","131567",1,"cellular organisms"
"Lflavo2a007779P1","131567",1,"cellular organisms"
"Lflavo2a007922P1","131567",1,"cellular organisms"
"Lflavo2a007981P1","131567",1,"cellular organisms"
"Lflavo2a007991P1","131567",1,"cellular organisms"
"Lflavo2a009546P1","131567",1,"cellular organisms"
"Lflavo2a009595P1","131567",1,"cellular organisms"
"Lflavo2a009616P1","131567",1,"cellular organisms"
"Lflavo2a010166P1","131567",1,"cellular organisms"
"Lflavo2a011342P1","131567",1,"cellular organisms"
"Lflavo2a011711P1","131567",1,"cellular organisms"
"Lflavo2a012852P1","131567",1,"cellular organisms"
"Lflavo2a012854P1","131567",1,"cellular organisms"
"Lflavo2a012963P1","131567",1,"cellular organisms"
"Lflavo2a001835P1","131567",1,"cellular organisms"
"Lflavo2a004943P1","131567",1,"cellular organisms"
"Lflavo2a004943P2","131567",1,"cellular organisms"
"Lflavo2a005927P1","131567",1,"cellular organisms"
"Lflavo2a006170P1","131567",1,"cellular organisms"
"Lflavo2a009388P1","131567",1,"cellular organisms"
"Lflavo2a009388P2","131567",1,"cellular organisms"
"Lflavo2a009747P1","131567",1,"cellular organisms"
"Lflavo2a009816P1","131567",1,"cellular organisms"
"Lflavo2a011019P1","131567",1,"cellular organisms"
"Lflavo2a012571P1","131567",1,"cellular organisms"
"Lflavo2a013800P1","131567",1,"cellular organisms"
"Lflavo2a000063P1","131567",1,"cellular organisms"
"Lflavo2a000879P1","131567",1,"cellular organisms"
"Lflavo2a000879P2","131567",1,"cellular organisms"
"Lflavo2a000879P3","131567",1,"cellular organisms"
"Lflavo2a001206P1","131567",1,"cellular organisms"
"Lflavo2a001971P1","131567",1,"cellular organisms"
"Lflavo2a001971P2","131567",1,"cellular organisms"
"Lflavo2a002390P1","131567",1,"cellular organisms"
"Lflavo2a002390P2","131567",1,"cellular organisms"
"Lflavo2a002390P3","131567",1,"cellular organisms"
"Lflavo2a002620P1","131567",1,"cellular organisms"
"Lflavo2a002829P1","131567",1,"cellular organisms"
"Lflavo2a002829P10","131567",1,"cellular organisms"
"Lflavo2a002829P11","131567",1,"cellular organisms"
"Lflavo2a002829P12","131567",1,"cellular organisms"
"Lflavo2a002829P13","131567",1,"cellular organisms"
"Lflavo2a002829P14","131567",1,"cellular organisms"
"Lflavo2a002829P15","131567",1,"cellular organisms"
"Lflavo2a002829P16","131567",1,"cellular organisms"
"Lflavo2a002829P17","131567",1,"cellular organisms"
"Lflavo2a002829P18","131567",1,"cellular organisms"
"Lflavo2a002829P19","131567",1,"cellular organisms"
"Lflavo2a002829P2","131567",1,"cellular organisms"
"Lflavo2a002829P21","131567",1,"cellular organisms"
"Lflavo2a002829P22","131567",1,"cellular organisms"
"Lflavo2a002829P23","131567",1,"cellular organisms"
"Lflavo2a002829P4","131567",1,"cellular organisms"
"Lflavo2a002829P5","131567",1,"cellular organisms"
"Lflavo2a002829P6","131567",1,"cellular organisms"
"Lflavo2a002829P7","131567",1,"cellular organisms"
"Lflavo2a002829P9","131567",1,"cellular organisms"
"Lflavo2a003201P2","131567",1,"cellular organisms"
"Lflavo2a003201P3","131567",1,"cellular organisms"
"Lflavo2a004577P1","131567",1,"cellular organisms"
"Lflavo2a005431P1","131567",1,"cellular organisms"
"Lflavo2a005431P2","131567",1,"cellular organisms"
"Lflavo2a007239P1","131567",1,"cellular organisms"
"Lflavo2a007657P1","131567",1,"cellular organisms"
"Lflavo2a008135P1","131567",1,"cellular organisms"
"Lflavo2a009205P4","131567",1,"cellular organisms"
"Lflavo2a009205P5","131567",1,"cellular organisms"
"Lflavo2a009335P1","131567",1,"cellular organisms"
"Lflavo2a009577P1","131567",1,"cellular organisms"
"Lflavo2a011909P2","131567",1,"cellular organisms"
"Lflavo2a012684P1","131567",1,"cellular organisms"
"Lflavo2a014141P4","131567",1,"cellular organisms"
"Lflavo2a014222P1","131567",1,"cellular organisms"
"Lflavo2a014236P1","131567",1,"cellular organisms"
"Lflavo2a000462P1","131567",1,"cellular organisms"
"Lflavo2a000462P2","131567",1,"cellular organisms"
"Lflavo2a001827P1","131567",1,"cellular organisms"
"Lflavo2a002201P1","131567",1,"cellular organisms"
"Lflavo2a002577P1","131567",1,"cellular organisms"
"Lflavo2a004142P1","131567",1,"cellular organisms"
"Lflavo2a005053P1","131567",1,"cellular organisms"
"Lflavo2a005219P1","131567",1,"cellular organisms"
"Lflavo2a005219P2","131567",1,"cellular organisms"
"Lflavo2a005219P3","131567",1,"cellular organisms"
"Lflavo2a005219P4","131567",1,"cellular organisms"
"Lflavo2a005623P1","131567",1,"cellular organisms"
"Lflavo2a006387P1","131567",1,"cellular organisms"
"Lflavo2a006888P1","131567",1,"cellular organisms"
"Lflavo2a006987P1","131567",1,"cellular organisms"
"Lflavo2a007009P1","131567",1,"cellular organisms"
"Lflavo2a007432P1","131567",1,"cellular organisms"
"Lflavo2a007432P2","131567",1,"cellular organisms"
"Lflavo2a008105P1","131567",1,"cellular organisms"
"Lflavo2a008228P1","131567",1,"cellular organisms"
"Lflavo2a008644P1","131567",1,"cellular organisms"
"Lflavo2a009021P1","131567",1,"cellular organisms"
"Lflavo2a009360P1","131567",1,"cellular organisms"
"Lflavo2a010521P1","131567",1,"cellular organisms"
"Lflavo2a010579P1","131567",1,"cellular organisms"
"Lflavo2a013094P1","131567",1,"cellular organisms"
"Lflavo2a013623P1","131567",1,"cellular organisms"
"Lflavo2a013672P1","131567",1,"cellular organisms"
"Lflavo2a014106P1","131567",1,"cellular organisms"
"Lflavo2a000779P1","131567",1,"cellular organisms"
"Lflavo2a002908P1","131567",1,"cellular organisms"
"Lflavo2a003124P1","131567",1,"cellular organisms"
"Lflavo2a004176P1","131567",1,"cellular organisms"
"Lflavo2a007018P1","131567",1,"cellular organisms"
"Lflavo2a008018P1","131567",1,"cellular organisms"
"Lflavo2a011072P1","131567",1,"cellular organisms"
"Lflavo2a011218P1","131567",1,"cellular organisms"
"Lflavo2a012229P1","131567",1,"cellular organisms"
"Lflavo2a014114P2","131567",1,"cellular organisms"
"Lflavo2a014114P3","131567",1,"cellular organisms"
"Lflavo2a003405P1","131567",1,"cellular organisms"
"Lflavo2a004282P2","131567",1,"cellular organisms"
"Lflavo2a004494P1","131567",1,"cellular organisms"
"Lflavo2a004951P1","131567",1,"cellular organisms"
"Lflavo2a000281P1","131567",1,"cellular organisms"
"Lflavo2a003147P1","131567",1,"cellular organisms"
"Lflavo2a003965P1","131567",1,"cellular organisms"
"Lflavo2a008610P1","131567",1,"cellular organisms"
"Lflavo2a009204P1","131567",1,"cellular organisms"
"Lflavo2a002357P1","131567",1,"cellular organisms"
"Lflavo2a005008P1","131567",1,"cellular organisms"
"Lflavo2a005008P2","131567",1,"cellular organisms"
"Lflavo2a005605P1","131567",1,"cellular organisms"
"Lflavo2a005605P2","131567",1,"cellular organisms"
"Lflavo2a008309P1","131567",1,"cellular organisms"
"Lflavo2a009543P1","131567",1,"cellular organisms"
"Lflavo2a010942P1","131567",1,"cellular organisms"
"Lflavo2a011157P1","131567",1,"cellular organisms"
"Lflavo2a011022P1","131567",1,"cellular organisms"
"Lflavo2a011022P2","131567",1,"cellular organisms"
"Lflavo2a011022P3","131567",1,"cellular organisms"
"Lflavo2a003630P2","131567",1,"cellular organisms"
"Lflavo2a011114P1","131567",1,"cellular organisms"
"Lflavo2a000220P2","131567",1,"cellular organisms"
"Lflavo2a001237P1","131567",1,"cellular organisms"
"Lflavo2a002377P1","131567",1,"cellular organisms"
"Lflavo2a003209P1","131567",1,"cellular organisms"
"Lflavo2a004091P1","131567",1,"cellular organisms"
"Lflavo2a010660P2","131567",1,"cellular organisms"
"Lflavo2a007206P1","131567",1,"cellular organisms"
"Lflavo2a007725P1","131567",1,"cellular organisms"
"Lflavo2a008032P1","131567",1,"cellular organisms"
"Lflavo2a011788P1","131567",1,"cellular organisms"
"Lflavo2a012774P1","131567",1,"cellular organisms"
"Lflavo2a012774P2","131567",1,"cellular organisms"
"Lflavo2a014048P1","131567",1,"cellular organisms"
"Lflavo2a005304P1","131567",1,"cellular organisms"
"Lflavo2a000417P1","131567",1,"cellular organisms"
"Lflavo2a001448P1","131567",1,"cellular organisms"
"Lflavo2a001594P1","131567",1,"cellular organisms"
"Lflavo2a001594P2","131567",1,"cellular organisms"
"Lflavo2a004418P1","131567",1,"cellular organisms"
"Lflavo2a005637P1","131567",1,"cellular organisms"
"Lflavo2a005652P1","131567",1,"cellular organisms"
"Lflavo2a009225P1","131567",1,"cellular organisms"
"Lflavo2a012952P1","131567",1,"cellular organisms"
"Lflavo2a006604P1","131567",1,"cellular organisms"
"Lflavo2a008654P1","131567",1,"cellular organisms"
"Lflavo2a014290P1","131567",1,"cellular organisms"
"Lflavo2a000220P1","131567",1,"cellular organisms"
"Lflavo2a002092P1","131567",1,"cellular organisms"
"Lflavo2a002877P1","131567",1,"cellular organisms"
"Lflavo2a007604P1","131567",1,"cellular organisms"
"Lflavo2a010098P1","131567",1,"cellular organisms"
"Lflavo2a010098P2","131567",1,"cellular organisms"
"Lflavo2a010098P3","131567",1,"cellular organisms"
"Lflavo2a011667P1","131567",1,"cellular organisms"
"Lflavo2a013428P1","131567",1,"cellular organisms"
"Lflavo2a014138P1","131567",1,"cellular organisms"
"Lflavo2a000351P1","131567",1,"cellular organisms"
"Lflavo2a000987P1","131567",1,"cellular organisms"
"Lflavo2a001011P1","131567",1,"cellular organisms"
"Lflavo2a001028P1","131567",1,"cellular organisms"
"Lflavo2a001028P2","131567",1,"cellular organisms"
"Lflavo2a001028P3","131567",1,"cellular organisms"
"Lflavo2a001028P4","131567",1,"cellular organisms"
"Lflavo2a002341P1","131567",1,"cellular organisms"
"Lflavo2a002918P2","131567",1,"cellular organisms"
"Lflavo2a002918P3","131567",1,"cellular organisms"
"Lflavo2a004216P1","131567",1,"cellular organisms"
"Lflavo2a004822P1","131567",1,"cellular organisms"
"Lflavo2a004920P1","131567",1,"cellular organisms"
"Lflavo2a005201P1","131567",1,"cellular organisms"
"Lflavo2a006412P1","131567",1,"cellular organisms"
"Lflavo2a007998P1","131567",1,"cellular organisms"
"Lflavo2a008452P1","131567",1,"cellular organisms"
"Lflavo2a008859P1","131567",1,"cellular organisms"
"Lflavo2a009083P1","131567",1,"cellular organisms"
"Lflavo2a009205P6","131567",1,"cellular organisms"
"Lflavo2a009309P1","131567",1,"cellular organisms"
"Lflavo2a009309P2","131567",1,"cellular organisms"
"Lflavo2a010274P1","131567",1,"cellular organisms"
"Lflavo2a010931P1","131567",1,"cellular organisms"
"Lflavo2a010931P2","131567",1,"cellular organisms"
"Lflavo2a011090P1","131567",1,"cellular organisms"
"Lflavo2a011096P1","131567",1,"cellular organisms"
"Lflavo2a011378P1","131567",1,"cellular organisms"
"Lflavo2a011378P2","131567",1,"cellular organisms"
"Lflavo2a011984P1","131567",1,"cellular organisms"
"Lflavo2a012271P1","131567",1,"cellular organisms"
"Lflavo2a012733P1","131567",1,"cellular organisms"
"Lflavo2a013250P1","131567",1,"cellular organisms"
"Lflavo2a013366P1","131567",1,"cellular organisms"
"Lflavo2a013711P1","131567",1,"cellular organisms"
"Lflavo2a013711P2","131567",1,"cellular organisms"
"Lflavo2a013711P3","131567",1,"cellular organisms"
"Lflavo2a013924P1","131567",1,"cellular organisms"
"Lflavo2a005409P1","131567",1,"cellular organisms"
"Lflavo2a005808P1","131567",1,"cellular organisms"
"Lflavo2a005808P2","131567",1,"cellular organisms"
"Lflavo2a005808P3","131567",1,"cellular organisms"
"Lflavo2a008549P1","131567",1,"cellular organisms"
"Lflavo2a000296P1","131567",1,"cellular organisms"
"Lflavo2a000554P1","131567",1,"cellular organisms"
"Lflavo2a000554P2","131567",1,"cellular organisms"
"Lflavo2a002736P1","131567",1,"cellular organisms"
"Lflavo2a003159P1","131567",1,"cellular organisms"
"Lflavo2a003243P1","131567",1,"cellular organisms"
"Lflavo2a003696P1","131567",1,"cellular organisms"
"Lflavo2a004673P1","131567",1,"cellular organisms"
"Lflavo2a005182P1","131567",1,"cellular organisms"
"Lflavo2a006063P1","131567",1,"cellular organisms"
"Lflavo2a006182P1","131567",1,"cellular organisms"
"Lflavo2a006965P1","131567",1,"cellular organisms"
"Lflavo2a011367P1","131567",1,"cellular organisms"
"Lflavo2a011455P1","131567",1,"cellular organisms"
"Lflavo2a011542P1","131567",1,"cellular organisms"
"Lflavo2a011607P1","131567",1,"cellular organisms"
"Lflavo2a012804P1","131567",1,"cellular organisms"
"Lflavo2a012815P1","131567",1,"cellular organisms"
"Lflavo2a013810P1","131567",1,"cellular organisms"
"Lflavo2a014020P1","131567",1,"cellular organisms"
"Lflavo2a008042P2","131567",1,"cellular organisms"
"Lflavo2a008042P3","131567",1,"cellular organisms"
"Lflavo2a008042P4","131567",1,"cellular organisms"
"Lflavo2a011869P1","131567",1,"cellular organisms"
"Lflavo2a002320P1","131567",1,"cellular organisms"
"Lflavo2a004703P1","131567",1,"cellular organisms"
"Lflavo2a006172P1","131567",1,"cellular organisms"
"Lflavo2a006172P2","131567",1,"cellular organisms"
"Lflavo2a006172P4","131567",1,"cellular organisms"
"Lflavo2a006172P5","131567",1,"cellular organisms"
"Lflavo2a006172P6","131567",1,"cellular organisms"
"Lflavo2a007428P1","131567",1,"cellular organisms"
"Lflavo2a007428P13","131567",1,"cellular organisms"
"Lflavo2a007428P2","131567",1,"cellular organisms"
"Lflavo2a007428P4","131567",1,"cellular organisms"
"Lflavo2a007428P8","131567",1,"cellular organisms"
"Lflavo2a007428P9","131567",1,"cellular organisms"
"Lflavo2a007576P1","131567",1,"cellular organisms"
"Lflavo2a007708P1","131567",1,"cellular organisms"
"Lflavo2a001068P1","131567",1,"cellular organisms"
"Lflavo2a002989P2","131567",1,"cellular organisms"
"Lflavo2a004657P1","131567",1,"cellular organisms"
"Lflavo2a011783P1","131567",1,"cellular organisms"
"Lflavo2a001020P1","131567",1,"cellular organisms"
"Lflavo2a001283P1","131567",1,"cellular organisms"
"Lflavo2a001290P1","131567",1,"cellular organisms"
"Lflavo2a001494P1","131567",1,"cellular organisms"
"Lflavo2a001550P1","131567",1,"cellular organisms"
"Lflavo2a001647P1","131567",1,"cellular organisms"
"Lflavo2a001701P1","131567",1,"cellular organisms"
"Lflavo2a001712P1","131567",1,"cellular organisms"
"Lflavo2a002359P1","131567",1,"cellular organisms"
"Lflavo2a003095P1","131567",1,"cellular organisms"
"Lflavo2a003095P2","131567",1,"cellular organisms"
"Lflavo2a003314P1","131567",1,"cellular organisms"
"Lflavo2a003946P1","131567",1,"cellular organisms"
"Lflavo2a003977P1","131567",1,"cellular organisms"
"Lflavo2a004344P1","131567",1,"cellular organisms"
"Lflavo2a004344P2","131567",1,"cellular organisms"
"Lflavo2a004344P3","131567",1,"cellular organisms"
"Lflavo2a004669P1","131567",1,"cellular organisms"
"Lflavo2a004669P2","131567",1,"cellular organisms"
"Lflavo2a004669P3","131567",1,"cellular organisms"
"Lflavo2a004879P1","131567",1,"cellular organisms"
"Lflavo2a004879P10","131567",1,"cellular organisms"
"Lflavo2a004879P11","131567",1,"cellular organisms"
"Lflavo2a004879P12","131567",1,"cellular organisms"
"Lflavo2a004879P2","131567",1,"cellular organisms"
"Lflavo2a004879P5","131567",1,"cellular organisms"
"Lflavo2a004879P6","131567",1,"cellular organisms"
"Lflavo2a004879P7","131567",1,"cellular organisms"
"Lflavo2a004879P8","131567",1,"cellular organisms"
"Lflavo2a004879P9","131567",1,"cellular organisms"
"Lflavo2a005760P1","131567",1,"cellular organisms"
"Lflavo2a005922P1","131567",1,"cellular organisms"
"Lflavo2a006197P1","131567",1,"cellular organisms"
"Lflavo2a006253P1","131567",1,"cellular organisms"
"Lflavo2a006253P2","131567",1,"cellular organisms"
"Lflavo2a006253P3","131567",1,"cellular organisms"
"Lflavo2a006253P5","131567",1,"cellular organisms"
"Lflavo2a006417P1","131567",1,"cellular organisms"
"Lflavo2a006451P1","131567",1,"cellular organisms"
"Lflavo2a006587P1","131567",1,"cellular organisms"
"Lflavo2a006609P1","131567",1,"cellular organisms"
"Lflavo2a008297P1","131567",1,"cellular organisms"
"Lflavo2a008696P1","131567",1,"cellular organisms"
"Lflavo2a010681P1","131567",1,"cellular organisms"
"Lflavo2a012543P1","131567",1,"cellular organisms"
"Lflavo2a012557P1","131567",1,"cellular organisms"
"Lflavo2a013041P1","131567",1,"cellular organisms"
"Lflavo2a013055P1","131567",1,"cellular organisms"
"Lflavo2a014006P1","131567",1,"cellular organisms"
"Lflavo2a014027P1","131567",1,"cellular organisms"
"Lflavo2a014206P1","131567",1,"cellular organisms"
"Lflavo2a000796P1","131567",1,"cellular organisms"
"Lflavo2a000796P2","131567",1,"cellular organisms"
"Lflavo2a002988P1","131567",1,"cellular organisms"
"Lflavo2a004707P1","131567",1,"cellular organisms"
"Lflavo2a004930P1","131567",1,"cellular organisms"
"Lflavo2a005653P1","131567",1,"cellular organisms"
"Lflavo2a007279P1","131567",1,"cellular organisms"
"Lflavo2a012000P1","131567",1,"cellular organisms"
"Lflavo2a012376P1","131567",1,"cellular organisms"
"Lflavo2a012415P1","131567",1,"cellular organisms"
"Lflavo2a001762P1","131567",1,"cellular organisms"
"Lflavo2a003196P1","131567",1,"cellular organisms"
"Lflavo2a003812P1","131567",1,"cellular organisms"
"Lflavo2a005249P1","131567",1,"cellular organisms"
"Lflavo2a007517P1","131567",1,"cellular organisms"
"Lflavo2a007517P2","131567",1,"cellular organisms"
"Lflavo2a007517P3","131567",1,"cellular organisms"
"Lflavo2a007517P4","131567",1,"cellular organisms"
"Lflavo2a000010P1","131567",1,"cellular organisms"
"Lflavo2a000620P3","131567",1,"cellular organisms"
"Lflavo2a000745P1","131567",1,"cellular organisms"
"Lflavo2a000761P1","131567",1,"cellular organisms"
"Lflavo2a000770P1","131567",1,"cellular organisms"
"Lflavo2a000945P1","131567",1,"cellular organisms"
"Lflavo2a000945P2","131567",1,"cellular organisms"
"Lflavo2a001027P1","131567",1,"cellular organisms"
"Lflavo2a001097P1","131567",1,"cellular organisms"
"Lflavo2a001097P2","131567",1,"cellular organisms"
"Lflavo2a001097P3","131567",1,"cellular organisms"
"Lflavo2a001186P1","131567",1,"cellular organisms"
"Lflavo2a001499P1","131567",1,"cellular organisms"
"Lflavo2a001499P2","131567",1,"cellular organisms"
"Lflavo2a001533P2","131567",1,"cellular organisms"
"Lflavo2a002203P1","131567",1,"cellular organisms"
"Lflavo2a002269P1","131567",1,"cellular organisms"
"Lflavo2a002276P1","131567",1,"cellular organisms"
"Lflavo2a002276P2","131567",1,"cellular organisms"
"Lflavo2a002331P1","131567",1,"cellular organisms"
"Lflavo2a002544P1","131567",1,"cellular organisms"
"Lflavo2a002660P1","131567",1,"cellular organisms"
"Lflavo2a002753P1","131567",1,"cellular organisms"
"Lflavo2a003020P1","131567",1,"cellular organisms"
"Lflavo2a003037P1","131567",1,"cellular organisms"
"Lflavo2a003226P1","131567",1,"cellular organisms"
"Lflavo2a003226P2","131567",1,"cellular organisms"
"Lflavo2a003226P3","131567",1,"cellular organisms"
"Lflavo2a003226P4","131567",1,"cellular organisms"
"Lflavo2a003226P5","131567",1,"cellular organisms"
"Lflavo2a003226P6","131567",1,"cellular organisms"
"Lflavo2a003445P1","131567",1,"cellular organisms"
"Lflavo2a003445P2","131567",1,"cellular organisms"
"Lflavo2a003445P3","131567",1,"cellular organisms"
"Lflavo2a003445P4","131567",1,"cellular organisms"
"Lflavo2a003525P1","131567",1,"cellular organisms"
"Lflavo2a003758P1","131567",1,"cellular organisms"
"Lflavo2a003777P1","131567",1,"cellular organisms"
"Lflavo2a003883P1","131567",1,"cellular organisms"
"Lflavo2a003883P2","131567",1,"cellular organisms"
"Lflavo2a004043P1","131567",1,"cellular organisms"
"Lflavo2a004129P3","131567",1,"cellular organisms"
"Lflavo2a004169P1","131567",1,"cellular organisms"
"Lflavo2a004169P2","131567",1,"cellular organisms"
"Lflavo2a004169P3","131567",1,"cellular organisms"
"Lflavo2a004169P4","131567",1,"cellular organisms"
"Lflavo2a004169P5","131567",1,"cellular organisms"
"Lflavo2a004169P6","131567",1,"cellular organisms"
"Lflavo2a004208P1","131567",1,"cellular organisms"
"Lflavo2a004482P1","131567",1,"cellular organisms"
"Lflavo2a004820P1","131567",1,"cellular organisms"
"Lflavo2a004895P1","131567",1,"cellular organisms"
"Lflavo2a005042P1","131567",1,"cellular organisms"
"Lflavo2a005106P1","131567",1,"cellular organisms"
"Lflavo2a005238P1","131567",1,"cellular organisms"
"Lflavo2a005325P1","131567",1,"cellular organisms"
"Lflavo2a005440P1","131567",1,"cellular organisms"
"Lflavo2a005510P1","131567",1,"cellular organisms"
"Lflavo2a005620P1","131567",1,"cellular organisms"
"Lflavo2a005709P1","131567",1,"cellular organisms"
"Lflavo2a005721P1","131567",1,"cellular organisms"
"Lflavo2a005795P1","131567",1,"cellular organisms"
"Lflavo2a005802P1","131567",1,"cellular organisms"
"Lflavo2a005802P3","131567",1,"cellular organisms"
"Lflavo2a005802P4","131567",1,"cellular organisms"
"Lflavo2a005802P9","131567",1,"cellular organisms"
"Lflavo2a005854P1","131567",1,"cellular organisms"
"Lflavo2a006056P1","131567",1,"cellular organisms"
"Lflavo2a006243P1","131567",1,"cellular organisms"
"Lflavo2a006652P1","131567",1,"cellular organisms"
"Lflavo2a006655P1","131567",1,"cellular organisms"
"Lflavo2a006667P1","131567",1,"cellular organisms"
"Lflavo2a006900P11","131567",1,"cellular organisms"
"Lflavo2a006900P12","131567",1,"cellular organisms"
"Lflavo2a006900P13","131567",1,"cellular organisms"
"Lflavo2a006900P14","131567",1,"cellular organisms"
"Lflavo2a006972P1","131567",1,"cellular organisms"
"Lflavo2a007625P1","131567",1,"cellular organisms"
"Lflavo2a007704P2","131567",1,"cellular organisms"
"Lflavo2a007861P1","131567",1,"cellular organisms"
"Lflavo2a007977P1","131567",1,"cellular organisms"
"Lflavo2a007977P2","131567",1,"cellular organisms"
"Lflavo2a008013P1","131567",1,"cellular organisms"
"Lflavo2a008013P2","131567",1,"cellular organisms"
"Lflavo2a008013P3","131567",1,"cellular organisms"
"Lflavo2a008428P1","131567",1,"cellular organisms"
"Lflavo2a008658P2","131567",1,"cellular organisms"
"Lflavo2a008658P3","131567",1,"cellular organisms"
"Lflavo2a008658P5","131567",1,"cellular organisms"
"Lflavo2a008658P7","131567",1,"cellular organisms"
"Lflavo2a008772P1","131567",1,"cellular organisms"
"Lflavo2a008772P2","131567",1,"cellular organisms"
"Lflavo2a008772P3","131567",1,"cellular organisms"
"Lflavo2a008972P1","131567",1,"cellular organisms"
"Lflavo2a009058P1","131567",1,"cellular organisms"
"Lflavo2a009058P2","131567",1,"cellular organisms"
"Lflavo2a009058P3","131567",1,"cellular organisms"
"Lflavo2a009310P1","131567",1,"cellular organisms"
"Lflavo2a009661P2","131567",1,"cellular organisms"
"Lflavo2a009661P3","131567",1,"cellular organisms"
"Lflavo2a009661P6","131567",1,"cellular organisms"
"Lflavo2a009993P1","131567",1,"cellular organisms"
"Lflavo2a010287P1","131567",1,"cellular organisms"
"Lflavo2a010641P1","131567",1,"cellular organisms"
"Lflavo2a010780P1","131567",1,"cellular organisms"
"Lflavo2a011007P1","131567",1,"cellular organisms"
"Lflavo2a011067P1","131567",1,"cellular organisms"
"Lflavo2a011067P2","131567",1,"cellular organisms"
"Lflavo2a011379P1","131567",1,"cellular organisms"
"Lflavo2a011510P1","131567",1,"cellular organisms"
"Lflavo2a011622P1","131567",1,"cellular organisms"
"Lflavo2a011622P2","131567",1,"cellular organisms"
"Lflavo2a011879P1","131567",1,"cellular organisms"
"Lflavo2a011963P1","131567",1,"cellular organisms"
"Lflavo2a012067P1","131567",1,"cellular organisms"
"Lflavo2a012228P1","131567",1,"cellular organisms"
"Lflavo2a012631P1","131567",1,"cellular organisms"
"Lflavo2a012790P1","131567",1,"cellular organisms"
"Lflavo2a013059P1","131567",1,"cellular organisms"
"Lflavo2a013077P1","131567",1,"cellular organisms"
"Lflavo2a013140P1","131567",1,"cellular organisms"
"Lflavo2a013223P1","131567",1,"cellular organisms"
"Lflavo2a013223P2","131567",1,"cellular organisms"
"Lflavo2a013474P1","131567",1,"cellular organisms"
"Lflavo2a013695P1","131567",1,"cellular organisms"
"Lflavo2a013700P1","131567",1,"cellular organisms"
"Lflavo2a013766P1","131567",1,"cellular organisms"
"Lflavo2a013935P1","131567",1,"cellular organisms"
"Lflavo2a013946P2","131567",1,"cellular organisms"
"Lflavo2a013962P1","131567",1,"cellular organisms"
"Lflavo2a013962P2","131567",1,"cellular organisms"
"Lflavo2a013969P1","131567",1,"cellular organisms"
"Lflavo2a013969P2","131567",1,"cellular organisms"
"Lflavo2a014344P1","131567",1,"cellular organisms"
